Random/Known,max_iterations,min_tabu_size,max_tabu_size,num_cities,coordinates,execution_time,memory_used,best_route,best_distance
Known,10,10,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0119788646697998,100.265625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,10,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.143200397491455,102.86328125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,10,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.5790750980377195,105.55078125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,10,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0129919052124023,108.19140625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,10,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1425573825836181,110.8671875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,10,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.6979918479919434,113.41796875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,20,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0129761695861816,116.2734375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,20,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.13873291015625,118.984375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,20,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.4259843826293943,121.5078125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,20,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0130097866058349,124.234375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,20,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1419844627380371,126.75,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,20,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.6668157577514648,129.296875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,20,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0798854827880859,132.00390625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,20,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1457781791687011,135.01953125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,20,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.7000617980957031,137.4921875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,30,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0124995708465576,140.16796875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,30,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1377873420715332,142.7890625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,30,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.429210901260376,145.32421875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,30,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0129234790802001,148.00390625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,30,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.145503282546997,150.80859375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,30,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.5792217254638672,153.21875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,30,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.013904333114624,155.9296875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,30,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1459379196166992,158.72265625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,30,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.8463544845581052,161.4140625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,10,50,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.002017974853515625,86.34765625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,10,50,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.020420074462890625,93.89453125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,10,50,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.2047591209411621,96.234375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,10,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0009968280792236328,98.515625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,10,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.02039957046508789,100.83203125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,10,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.23800945281982422,103.1328125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,10,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.000997304916381836,105.41015625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,10,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.019968748092651367,107.82421875,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,10,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.27022528648376465,110.10546875,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,20,50,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.000997304916381836,112.45703125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,20,50,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.019995927810668945,114.67578125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,20,50,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.20537376403808594,117.09375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,20,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0015056133270263672,119.3359375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,20,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.019936561584472656,121.69140625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,20,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.23734116554260254,124.015625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,20,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0019941329956054688,126.28125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,20,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.020966529846191406,128.5859375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,20,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.26955699920654297,130.9140625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,30,50,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0025043487548828125,133.359375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,30,50,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.019475698471069336,135.50390625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,30,50,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.2091047763824463,137.83984375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,30,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0019943714141845703,139.875,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,30,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.021492481231689453,142.1171875,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,30,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.23646163940429688,144.50390625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,30,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0019087791442871094,146.72265625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,30,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.020051956176757812,149.140625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,30,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.2678844928741455,151.44140625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
