Random/Known,max_iterations,min_tabu_size,max_tabu_size,num_cities,coordinates,execution_time,memory_used,best_route,best_distance
Known,100,100,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0207033157348632,333.87109375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,500,100,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.1167912483215332,336.09765625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,100,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.2389132976531982,338.33984375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,3000,100,100,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.7232246398925781,340.76953125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,100,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0019941329956054,343.078125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,100,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0211806297302246,345.43359375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,500,100,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.130927562713623,347.65234375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,100,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.2698366641998291,349.84765625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,3000,100,150,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.829850435256958,352.09765625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,100,200,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0021979808807373,354.09765625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,100,200,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0203909873962402,356.46484375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,500,100,200,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.1426591873168945,358.703125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,100,200,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.2973179817199707,361.0234375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,3000,100,200,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.9210243225097656,363.5234375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,100,300,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0019974708557128,365.953125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,100,100,300,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.020174503326416,368.203125,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,500,100,300,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.1600122451782226,371.93359375,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,1000,100,300,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.3512616157531738,373.78515625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,3000,100,300,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",1.1089880466461182,376.06640625,"[2, 4, 6, 9, 0, 5, 1, 3, 8, 7]",274.65159636676145
Known,10,10,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.013547658920288,86.875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,10,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1403517723083496,94.875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,10,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.7171950340270996,97.43359375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,10,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.435899257659912,100.12890625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,10,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",4.307314157485962,102.70703125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,10,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0124757289886474,105.24609375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,10,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1440241336822509,107.94140625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,10,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.7867467403411865,110.82421875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,10,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.5794413089752195,113.4609375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,10,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",4.805674314498901,116.03125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,10,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0135238170623779,118.61328125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,10,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.144050121307373,121.3203125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,10,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.836968183517456,123.92578125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,10,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.70536470413208,126.39453125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,10,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.20875096321106,129.3125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,10,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0130262374877929,131.87109375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,10,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1450593471527099,134.59765625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,10,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.8994386196136475,137.1640625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,10,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.8592877388000488,139.7890625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,10,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.697768211364746,142.4921875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,10,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0146501064300537,145.29296875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,10,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1502838134765625,147.95703125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,10,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.030092716217041,150.546875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,10,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",2.1912388801574707,153.046875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,10,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",6.994288444519043,155.6328125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,20,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.014294147491455,158.140625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,20,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1485929489135742,161.13671875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,20,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.7665886878967285,163.6640625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,20,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.5243918895721436,166.21484375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,20,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",4.64107871055603,168.75390625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,20,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0151090621948242,171.48046875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,20,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.162168264389038,174.109375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,20,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.9724745750427246,176.72265625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,20,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.6718909740447998,179.64453125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,20,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.191281318664551,182.16015625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,20,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0146777629852294,184.734375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,20,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1495482921600341,187.3125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,20,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.8870861530303955,189.875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,20,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.8083810806274412,192.5,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,20,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.720134258270264,195.296875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,20,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0143790245056152,197.83203125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,20,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1614491939544677,200.55078125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,20,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.0338952541351318,203.30078125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,20,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",2.2114217281341557,205.828125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,20,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",6.669665575027466,208.36328125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,20,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0130033493041992,211.1640625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,20,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1539444923400879,213.66796875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,20,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.2633659839630127,216.29296875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,20,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",2.3878276348114014,218.87890625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,20,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",7.280085563659668,221.40625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,30,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0135321617126464,223.91015625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,30,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1513586044311523,226.80859375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
